Horario,Tentativas,Status,Ultima_String,Ultimo_Hash
Thu Jan  1 14:01:02 2026,146000000,EM_ANDAMENTO,0CmQqe,81f7410a
Thu Jan  1 14:01:04 2026,146500000,EM_ANDAMENTO,LZ,c9e2e1c5
Thu Jan  1 14:01:05 2026,147000000,EM_ANDAMENTO,HGEBcwwd9,622e142a
Thu Jan  1 14:01:07 2026,147500000,EM_ANDAMENTO,qAS,77133532
Thu Jan  1 14:01:08 2026,148000000,EM_ANDAMENTO,r7,009e3a7c
Thu Jan  1 14:01:10 2026,148500000,EM_ANDAMENTO,5WJGH,8a9a403c
Thu Jan  1 14:01:11 2026,149000000,EM_ANDAMENTO,L8IDE79,60f88630
Thu Jan  1 14:01:13 2026,149500000,EM_ANDAMENTO,w,1e332829
Thu Jan  1 14:01:15 2026,150000000,EM_ANDAMENTO,ljj7nUkGTi,ca4bdf2a
Thu Jan  1 14:01:16 2026,150500000,EM_ANDAMENTO,6,21d93093
Thu Jan  1 14:01:18 2026,151000000,EM_ANDAMENTO,Od,80970d9d
Thu Jan  1 14:01:19 2026,151500000,EM_ANDAMENTO,T,9dd7847b
Thu Jan  1 14:01:21 2026,152000000,EM_ANDAMENTO,dhwrH0,af061d25
Thu Jan  1 14:01:22 2026,152500000,EM_ANDAMENTO,Cfx,e7889f30
Thu Jan  1 14:01:24 2026,153000000,EM_ANDAMENTO,kcnV12W,cb4c172d
Thu Jan  1 14:01:25 2026,153500000,EM_ANDAMENTO,cd3DQYG,c360517b
Thu Jan  1 14:01:27 2026,154000000,EM_ANDAMENTO,3othH2,b0b86fc1
Thu Jan  1 14:01:29 2026,154500000,EM_ANDAMENTO,ZEu,993b4d3d
Thu Jan  1 14:01:30 2026,155000000,EM_ANDAMENTO,kzfz,cdc139af
Thu Jan  1 14:01:32 2026,155500000,EM_ANDAMENTO,vDi8CXp05,76286388
Thu Jan  1 14:01:33 2026,156000000,EM_ANDAMENTO,OhfZOWSe,eff74200
Thu Jan  1 14:01:35 2026,156500000,EM_ANDAMENTO,cqgyIhuj6,7f1e15e4
Thu Jan  1 14:01:36 2026,157000000,EM_ANDAMENTO,w,1e332829
Thu Jan  1 14:01:38 2026,157500000,EM_ANDAMENTO,WcYKTCKxs,336587f8
Thu Jan  1 14:01:40 2026,158000000,EM_ANDAMENTO,sc0kVIlYt,182f548a
Thu Jan  1 14:01:41 2026,158500000,EM_ANDAMENTO,Fh,c57df636
Thu Jan  1 14:01:43 2026,159000000,EM_ANDAMENTO,9I,8e572bea
Thu Jan  1 14:01:44 2026,159500000,EM_ANDAMENTO,n6qix,c2f8a67f
Thu Jan  1 14:01:46 2026,160000000,EM_ANDAMENTO,lVgS7ZaB,14adedda
Thu Jan  1 14:01:47 2026,160500000,EM_ANDAMENTO,8bHs,b0b2898f
Thu Jan  1 14:01:49 2026,161000000,EM_ANDAMENTO,9BtqIzEn,e6686df3
Thu Jan  1 14:01:51 2026,161500000,EM_ANDAMENTO,rYKn,b4596aa6
Thu Jan  1 14:01:52 2026,162000000,EM_ANDAMENTO,TYS2a6,e4f19167
Thu Jan  1 14:01:54 2026,162500000,EM_ANDAMENTO,GOmbBUd7GmHf,446d01c1
Thu Jan  1 14:01:55 2026,163000000,EM_ANDAMENTO,nQ,fa6549b3
Thu Jan  1 14:01:57 2026,163500000,EM_ANDAMENTO,80,24f12095
Thu Jan  1 14:01:58 2026,164000000,EM_ANDAMENTO,uguUEm1DE2,81f8a44d
Thu Jan  1 14:02:00 2026,164500000,EM_ANDAMENTO,yfhRnCnv34Yp,d2c5070b
Thu Jan  1 14:02:02 2026,165000000,EM_ANDAMENTO,4Vp8,2234e6bb
Thu Jan  1 14:02:03 2026,165500000,EM_ANDAMENTO,Bj,07d6a6ef
Thu Jan  1 14:02:05 2026,166000000,EM_ANDAMENTO,emWySUn8Ua9,8c7a3efa
Thu Jan  1 14:02:06 2026,166500000,EM_ANDAMENTO,PG7Ue8n01,9facd093
Thu Jan  1 14:02:08 2026,167000000,EM_ANDAMENTO,F2jODqdmdiY,f2a6bec1
Thu Jan  1 14:02:10 2026,167500000,EM_ANDAMENTO,wklIkxSRCN0,fe170001
Thu Jan  1 14:02:11 2026,168000000,EM_ANDAMENTO,FcNmpS,ddaeda85
Thu Jan  1 14:02:13 2026,168500000,EM_ANDAMENTO,THT82,81639031
Thu Jan  1 14:02:14 2026,169000000,EM_ANDAMENTO,SPBTJlQ7Ie,2608b455
Thu Jan  1 14:02:16 2026,169500000,EM_ANDAMENTO,T,9dd7847b
Thu Jan  1 14:02:17 2026,170000000,EM_ANDAMENTO,Jewc5IwXy,8da30507
Thu Jan  1 14:02:19 2026,170500000,EM_ANDAMENTO,N2u3tF3V9ON7,e186281b
Thu Jan  1 14:02:21 2026,171000000,EM_ANDAMENTO,7exS,05086f3f
Thu Jan  1 14:02:22 2026,171500000,EM_ANDAMENTO,kV3Jh1z,b1a2a0e7
Thu Jan  1 14:02:24 2026,172000000,EM_ANDAMENTO,jEoT,7c29cdf6
Thu Jan  1 14:02:25 2026,172500000,EM_ANDAMENTO,oDO0lJFIiTv,d04f7bf2
Thu Jan  1 14:02:27 2026,173000000,EM_ANDAMENTO,EP8JrzTkh5,9c892bfd
Thu Jan  1 14:02:28 2026,173500000,EM_ANDAMENTO,XOZAl8OpAZ,14d5650a
Thu Jan  1 14:02:30 2026,174000000,EM_ANDAMENTO,Eu,83e16159
Thu Jan  1 14:02:32 2026,174500000,EM_ANDAMENTO,uKIoU9mf,912905c4
Thu Jan  1 14:02:33 2026,175000000,EM_ANDAMENTO,tY05A9n6FscN,90e2f7c2
Thu Jan  1 14:02:35 2026,175500000,EM_ANDAMENTO,db96GZzlGHGb,56badb5c
Thu Jan  1 14:02:36 2026,176000000,EM_ANDAMENTO,nBm,0868197f
Thu Jan  1 14:02:38 2026,176500000,EM_ANDAMENTO,L5p6Gr,0e332089
Thu Jan  1 14:02:39 2026,177000000,EM_ANDAMENTO,yLKpGe,0f61d6a3
Thu Jan  1 14:02:41 2026,177500000,EM_ANDAMENTO,GOm,8e56f679
Thu Jan  1 14:02:42 2026,178000000,EM_ANDAMENTO,J1,8d79c8c7
Thu Jan  1 14:02:44 2026,178500000,EM_ANDAMENTO,gv,93291531
Thu Jan  1 14:02:45 2026,179000000,EM_ANDAMENTO,cSGd0Urm3Be,ed92a881
Thu Jan  1 14:02:47 2026,179500000,EM_ANDAMENTO,jW,338a32bd
Thu Jan  1 14:02:49 2026,180000000,EM_ANDAMENTO,0J8fbu,75f5de0a
Thu Jan  1 14:02:50 2026,180500000,EM_ANDAMENTO,Q66E0aUdij,6aaf5e89
Thu Jan  1 14:02:52 2026,181000000,EM_ANDAMENTO,S16,ce0d624b
Thu Jan  1 14:02:53 2026,181500000,EM_ANDAMENTO,GTLACDMBM,fe1cdbbb
Thu Jan  1 14:02:55 2026,182000000,EM_ANDAMENTO,uHyzTRAuh,47f31fc1
Thu Jan  1 14:02:57 2026,182500000,EM_ANDAMENTO,nEQxEhJK7bN,9b5909f4
Thu Jan  1 14:02:58 2026,183000000,EM_ANDAMENTO,6,21d93093
Thu Jan  1 14:03:00 2026,183500000,EM_ANDAMENTO,iQmVGYIa,f636216c
Thu Jan  1 14:03:01 2026,184000000,EM_ANDAMENTO,oUYs,a3029908
Thu Jan  1 14:03:03 2026,184500000,EM_ANDAMENTO,Lry,064efdba
Thu Jan  1 14:03:04 2026,185000000,EM_ANDAMENTO,kGzTj,f46ab1e5
Thu Jan  1 14:03:06 2026,185500000,EM_ANDAMENTO,taY3pFDi,1c45f061
Thu Jan  1 14:03:08 2026,186000000,EM_ANDAMENTO,vZI,054def1c
Thu Jan  1 14:03:09 2026,186500000,EM_ANDAMENTO,nj,240c77b3
Thu Jan  1 14:03:11 2026,187000000,EM_ANDAMENTO,wHm,7b944fa2
Thu Jan  1 14:03:12 2026,187500000,EM_ANDAMENTO,3KLDnaGWB,aa23cc89
Thu Jan  1 14:03:14 2026,188000000,EM_ANDAMENTO,6X1pFFitRGBl,b2056a2c
Thu Jan  1 14:03:15 2026,188500000,EM_ANDAMENTO,9zOX1,fff896ab
Thu Jan  1 14:03:17 2026,189000000,EM_ANDAMENTO,huh3vSbWBn,ce26fabd
Thu Jan  1 14:03:19 2026,189500000,EM_ANDAMENTO,LIEB6L1,58638288
Thu Jan  1 14:03:20 2026,190000000,EM_ANDAMENTO,wUzscc,0b097312
Thu Jan  1 14:03:22 2026,190500000,EM_ANDAMENTO,mFRh4pEW6hkp,b0a5dcb2
Thu Jan  1 14:03:24 2026,191000000,EM_ANDAMENTO,9sxwMS3,9f0650a8
Thu Jan  1 14:03:26 2026,191500000,EM_ANDAMENTO,QUJlstj9tqS6,1c4e4b05
Thu Jan  1 14:03:27 2026,192000000,EM_ANDAMENTO,w00GDkb2,5df06de6
Thu Jan  1 14:03:29 2026,192500000,EM_ANDAMENTO,wPwJHVAic,a9c006bd
Thu Jan  1 14:03:30 2026,193000000,EM_ANDAMENTO,ELOgd,d9df41b3
Thu Jan  1 14:03:32 2026,193500000,EM_ANDAMENTO,G,81ca32e5
Thu Jan  1 14:03:34 2026,194000000,EM_ANDAMENTO,P,eab44804
Thu Jan  1 14:03:35 2026,194500000,EM_ANDAMENTO,E5x,dad689a7
Thu Jan  1 14:03:37 2026,195000000,EM_ANDAMENTO,d,5943bb0f
Thu Jan  1 14:03:38 2026,195500000,EM_ANDAMENTO,gm9Dlsb,51dbec92
Thu Jan  1 14:03:40 2026,196000000,EM_ANDAMENTO,coorgv,6914500a
Thu Jan  1 14:03:41 2026,196500000,EM_ANDAMENTO,C60Lcvoag,55f99fe3
Thu Jan  1 14:03:43 2026,197000000,EM_ANDAMENTO,Nyxa,ac66b27f
Thu Jan  1 14:03:45 2026,197500000,EM_ANDAMENTO,ScKhgY4sbwHE,f27de7eb
Thu Jan  1 14:03:46 2026,198000000,EM_ANDAMENTO,2FlWI,e060558a
Thu Jan  1 14:03:48 2026,198500000,EM_ANDAMENTO,E,9e677faf
Thu Jan  1 14:03:49 2026,199000000,EM_ANDAMENTO,xkKUWiw4UP,91365ee5
Thu Jan  1 14:03:51 2026,199500000,EM_ANDAMENTO,EkAp,950c42c9
Thu Jan  1 14:03:52 2026,200000000,EM_ANDAMENTO,MYnTe6O,09bbf99e
Thu Jan  1 14:03:54 2026,200500000,EM_ANDAMENTO,WagLjMXi,4fcb9223
Thu Jan  1 14:03:56 2026,201000000,EM_ANDAMENTO,nsAm8GGzbYE,3a7d9cbf
Thu Jan  1 14:03:57 2026,201500000,EM_ANDAMENTO,msTWRI,a3d3a436
Thu Jan  1 14:03:59 2026,202000000,EM_ANDAMENTO,NWDQ4OR,8a69cb12
Thu Jan  1 14:04:00 2026,202500000,EM_ANDAMENTO,TroNBPVj7o7,2d7de93e
Thu Jan  1 14:04:02 2026,203000000,EM_ANDAMENTO,IczndMN0,f0e5c5bc
Thu Jan  1 14:04:03 2026,203500000,EM_ANDAMENTO,PrT,cf0e58ea
Thu Jan  1 14:04:05 2026,204000000,EM_ANDAMENTO,0R6ZSWqnUs,7c513c76
Thu Jan  1 14:04:07 2026,204500000,EM_ANDAMENTO,9ZgA,2fdb43e3
Thu Jan  1 14:04:08 2026,205000000,EM_ANDAMENTO,YR6p,84facb32
Thu Jan  1 14:04:10 2026,205500000,EM_ANDAMENTO,tzQysKqB,0174e32d
Thu Jan  1 14:04:11 2026,206000000,EM_ANDAMENTO,UPXqM,648b2b98
Thu Jan  1 14:04:13 2026,206500000,EM_ANDAMENTO,NWDiOdYX,2bcac562
Thu Jan  1 14:04:14 2026,207000000,EM_ANDAMENTO,zWWL7EP,06d032de
Thu Jan  1 14:04:16 2026,207500000,EM_ANDAMENTO,8yFUHVF,e1d1e864
Thu Jan  1 14:04:17 2026,208000000,EM_ANDAMENTO,cuJj,a17bb301
Thu Jan  1 14:04:19 2026,208500000,EM_ANDAMENTO,DrYe1K,790c67c2
Thu Jan  1 14:04:21 2026,209000000,EM_ANDAMENTO,ijA663JW,635148ac
Thu Jan  1 14:04:22 2026,209500000,EM_ANDAMENTO,Ql,dd8aa714
Thu Jan  1 14:04:24 2026,210000000,EM_ANDAMENTO,PCBxhCqI,ad267a1d
Thu Jan  1 14:04:25 2026,210500000,EM_ANDAMENTO,Vi,15f28066
Thu Jan  1 14:04:27 2026,211000000,EM_ANDAMENTO,PHOHdJMdF,915c2152
Thu Jan  1 14:04:29 2026,211500000,EM_ANDAMENTO,PIX28qkmu2Ce,140f59f5
Thu Jan  1 14:04:30 2026,212000000,EM_ANDAMENTO,1xo4gJKFq5UF,cfd672f6
Thu Jan  1 14:04:32 2026,212500000,EM_ANDAMENTO,DKw,ee46c9aa
Thu Jan  1 14:04:33 2026,213000000,EM_ANDAMENTO,ci,ac1d395e
Thu Jan  1 14:04:35 2026,213500000,EM_ANDAMENTO,DgL1b3,f3b557ca
Thu Jan  1 14:04:36 2026,214000000,EM_ANDAMENTO,qZt1lVXMP,0935faf3
Thu Jan  1 14:04:38 2026,214500000,EM_ANDAMENTO,CQaR,653196fb
Thu Jan  1 14:04:39 2026,215000000,EM_ANDAMENTO,8k,72a3ac05
Thu Jan  1 14:04:41 2026,215500000,EM_ANDAMENTO,qB6fx22,07781806
Thu Jan  1 14:04:43 2026,216000000,EM_ANDAMENTO,ipL2F,033c2f09
Thu Jan  1 14:04:44 2026,216500000,EM_ANDAMENTO,Thf,0d077f6c
Thu Jan  1 14:04:46 2026,217000000,EM_ANDAMENTO,x,e472c5e3
Thu Jan  1 14:04:47 2026,217500000,EM_ANDAMENTO,7vKw,ff04d262
Thu Jan  1 14:04:49 2026,218000000,EM_ANDAMENTO,ZNbaFiMRFnN,f7744f61
Thu Jan  1 14:04:50 2026,218500000,EM_ANDAMENTO,jPc,0ce9424b
Thu Jan  1 14:04:52 2026,219000000,EM_ANDAMENTO,W7bc,4cc40fe9
Thu Jan  1 14:04:54 2026,219500000,EM_ANDAMENTO,5,b485d77f
Thu Jan  1 14:04:55 2026,220000000,EM_ANDAMENTO,dMZhfAPG,eee48238
Thu Jan  1 14:04:57 2026,220500000,EM_ANDAMENTO,fsUo,9a356fb7
Thu Jan  1 14:04:58 2026,221000000,EM_ANDAMENTO,GZY9w0sRBt,456a4b44
Thu Jan  1 14:05:00 2026,221500000,EM_ANDAMENTO,fMPJiQt9zBEA,555fd8d9
Thu Jan  1 14:05:02 2026,222000000,EM_ANDAMENTO,KvcP,19855bf0
Thu Jan  1 14:05:04 2026,222500000,EM_ANDAMENTO,ZcIo2NB,444a2d2f
Thu Jan  1 14:05:06 2026,223000000,EM_ANDAMENTO,QsnVffUsLvp,a3ed9d29
Thu Jan  1 14:05:07 2026,223500000,EM_ANDAMENTO,aNGwUj,500fbedc
Thu Jan  1 14:05:09 2026,224000000,EM_ANDAMENTO,rZpSLD5,3496cff9
Thu Jan  1 14:05:11 2026,224500000,EM_ANDAMENTO,Gn4cUej9,01e4e7cf
Thu Jan  1 14:05:12 2026,225000000,EM_ANDAMENTO,25Q0coeJU01t,410a9742
Thu Jan  1 14:05:14 2026,225500000,EM_ANDAMENTO,YC,39193aba
Thu Jan  1 14:05:15 2026,226000000,EM_ANDAMENTO,1M2oy4nc,13340ea1
Thu Jan  1 14:05:17 2026,226500000,EM_ANDAMENTO,6DyrMuQwJb,6db10f72
Thu Jan  1 14:05:19 2026,227000000,EM_ANDAMENTO,9EUty3PEe,ec669e1e
Thu Jan  1 14:05:20 2026,227500000,EM_ANDAMENTO,XGshiDWw,b97f1c17
Thu Jan  1 14:05:22 2026,228000000,EM_ANDAMENTO,KG6oC,50b735c2
Thu Jan  1 14:05:23 2026,228500000,EM_ANDAMENTO,nw4dciIMoU,d11aefe3
Thu Jan  1 14:05:25 2026,229000000,EM_ANDAMENTO,N,9e1bfdab
Thu Jan  1 14:05:26 2026,229500000,EM_ANDAMENTO,AejxCUWy4U0,124f2dab
Thu Jan  1 14:05:28 2026,230000000,EM_ANDAMENTO,gS2bvqR2hx,3dc6822d
Thu Jan  1 14:05:29 2026,230500000,EM_ANDAMENTO,yQdMWixOU,2f4c01c4
Thu Jan  1 14:05:31 2026,231000000,EM_ANDAMENTO,DvI6PC3Wy3hv,21c811b5
Thu Jan  1 14:05:33 2026,231500000,EM_ANDAMENTO,QWaY1,93ddd88c
Thu Jan  1 14:05:34 2026,232000000,EM_ANDAMENTO,7syLwx1umy,e934a6fa
Thu Jan  1 14:05:36 2026,232500000,EM_ANDAMENTO,rcz1cP,c742d34f
Thu Jan  1 14:05:37 2026,233000000,EM_ANDAMENTO,OAVfOandGS7,20be24cd
Thu Jan  1 14:05:39 2026,233500000,EM_ANDAMENTO,hwu,627e360a
Thu Jan  1 14:05:40 2026,234000000,EM_ANDAMENTO,YtrR,40cbbf03
Thu Jan  1 14:05:42 2026,234500000,EM_ANDAMENTO,D,f0695584
Thu Jan  1 14:05:44 2026,235000000,EM_ANDAMENTO,JHl,a326ae96
Thu Jan  1 14:05:45 2026,235500000,EM_ANDAMENTO,WLLcNR,e2c262f1
Thu Jan  1 14:05:47 2026,236000000,EM_ANDAMENTO,Wey,430656d7
Thu Jan  1 14:05:48 2026,236500000,EM_ANDAMENTO,7u8Cm,1e3f7f04
Thu Jan  1 14:05:50 2026,237000000,EM_ANDAMENTO,QR,41531ee2
Thu Jan  1 14:05:51 2026,237500000,EM_ANDAMENTO,y,4cccd98d
Thu Jan  1 14:05:53 2026,238000000,EM_ANDAMENTO,8Zhu,bdcb706a
Thu Jan  1 14:05:55 2026,238500000,EM_ANDAMENTO,lOkMdwnEz,54e2d8b6
Thu Jan  1 14:05:56 2026,239000000,EM_ANDAMENTO,ZOmpkLMv1,fdb71395
Thu Jan  1 14:05:58 2026,239500000,EM_ANDAMENTO,dD6KWWzB,c9a8abd3
Thu Jan  1 14:05:59 2026,240000000,EM_ANDAMENTO,qJ4Ofru3f,bdeb577d
Thu Jan  1 14:06:01 2026,240500000,EM_ANDAMENTO,gg4d1A6C,2cf0bc62
Thu Jan  1 14:06:02 2026,241000000,EM_ANDAMENTO,jyKiCDlYNle,4b897df4
Thu Jan  1 14:06:04 2026,241500000,EM_ANDAMENTO,TrGa8RubN7R,a7e553ca
Thu Jan  1 14:06:06 2026,242000000,EM_ANDAMENTO,sXyDpoIZS,90b93a81
Thu Jan  1 14:06:07 2026,242500000,EM_ANDAMENTO,unHw1eFXwUwQ,0f2961fd
Thu Jan  1 14:06:09 2026,243000000,EM_ANDAMENTO,tfJDaefZMN1,1226d4d2
Thu Jan  1 14:06:10 2026,243500000,EM_ANDAMENTO,1,ebaf5ccd
Thu Jan  1 14:06:12 2026,244000000,EM_ANDAMENTO,iM20b1O,b3e99a06
Thu Jan  1 14:06:13 2026,244500000,EM_ANDAMENTO,NF,b424fa96
Thu Jan  1 14:06:15 2026,245000000,EM_ANDAMENTO,gFJ1qrYJ,0cbc8d31
Thu Jan  1 14:06:16 2026,245500000,EM_ANDAMENTO,BseKR,7aa63853
Thu Jan  1 14:06:18 2026,246000000,EM_ANDAMENTO,I,9264d438
Thu Jan  1 14:06:20 2026,246500000,EM_ANDAMENTO,Ze,29e06c3e
Thu Jan  1 14:06:21 2026,247000000,EM_ANDAMENTO,RM9wmasdqG,26c3855b
Thu Jan  1 14:06:23 2026,247500000,EM_ANDAMENTO,H,db72f8cc
Thu Jan  1 14:06:24 2026,248000000,EM_ANDAMENTO,wZZQiKUXU4gw,d3d26e01
Thu Jan  1 14:06:26 2026,248500000,EM_ANDAMENTO,gRTQkjZ,d671c5eb
Thu Jan  1 14:06:28 2026,249000000,EM_ANDAMENTO,7S4cd2wSs,be01bc4e
Thu Jan  1 14:06:29 2026,249500000,EM_ANDAMENTO,3DnBMCkR,2016ff8d
Thu Jan  1 14:06:31 2026,250000000,EM_ANDAMENTO,i,78ac692a
Thu Jan  1 14:06:32 2026,250500000,EM_ANDAMENTO,iXq,03606298
Thu Jan  1 14:06:34 2026,251000000,EM_ANDAMENTO,ge,b3d261a7
Thu Jan  1 14:06:35 2026,251500000,EM_ANDAMENTO,8c7,2f629cfd
Thu Jan  1 14:06:37 2026,252000000,EM_ANDAMENTO,8XF,5192c01d
Thu Jan  1 14:06:38 2026,252500000,EM_ANDAMENTO,fRY6JLKIHhI,4ab0d02e
Thu Jan  1 14:06:40 2026,253000000,EM_ANDAMENTO,MAi9CgFovhs,e0519a72
Thu Jan  1 14:06:42 2026,253500000,EM_ANDAMENTO,RJ71v,7fae80e1
Thu Jan  1 14:06:43 2026,254000000,EM_ANDAMENTO,b,f0ffa343
Thu Jan  1 14:06:45 2026,254500000,EM_ANDAMENTO,Mc2TZbf,464e7285
Thu Jan  1 14:06:46 2026,255000000,EM_ANDAMENTO,khBrAnQpL,28ecac95
Thu Jan  1 14:06:48 2026,255500000,EM_ANDAMENTO,ibd3NDu,7c8ffd7f
Thu Jan  1 14:06:49 2026,256000000,EM_ANDAMENTO,ma,1c687f84
Thu Jan  1 14:06:51 2026,256500000,EM_ANDAMENTO,sI776d2NH,cf0270a8
Thu Jan  1 14:06:52 2026,257000000,EM_ANDAMENTO,mfBf,1a227fe0
Thu Jan  1 14:06:54 2026,257500000,EM_ANDAMENTO,n79iBl,4f246a46
Thu Jan  1 14:06:55 2026,258000000,EM_ANDAMENTO,b2Ed,4d962309
Thu Jan  1 14:06:57 2026,258500000,EM_ANDAMENTO,WYkNDYy,087b38c3
Thu Jan  1 14:06:58 2026,259000000,EM_ANDAMENTO,Hh8Ku0h,4f003b1e
Thu Jan  1 14:07:00 2026,259500000,EM_ANDAMENTO,OH336EE,53717924
Thu Jan  1 14:07:01 2026,260000000,EM_ANDAMENTO,zcPEAPim,af59394f
Thu Jan  1 14:07:03 2026,260500000,EM_ANDAMENTO,BhhTEL3MxiC,105840c2
Thu Jan  1 14:07:04 2026,261000000,EM_ANDAMENTO,jTE92xcW,49facc88
Thu Jan  1 14:07:06 2026,261500000,EM_ANDAMENTO,ex7oULRWr,02e61437
Thu Jan  1 14:07:07 2026,262000000,EM_ANDAMENTO,mshzc,eeca5983
Thu Jan  1 14:07:09 2026,262500000,EM_ANDAMENTO,cjivRoYMBcJ,b4f70bf5
Thu Jan  1 14:07:10 2026,263000000,EM_ANDAMENTO,ZPHFm1b8WgB6,d3474ea3
Thu Jan  1 14:07:12 2026,263500000,EM_ANDAMENTO,paGwElhikZ,80ba8e99
Thu Jan  1 14:07:13 2026,264000000,EM_ANDAMENTO,tudmiEgvSdG,a51c0fcf
Thu Jan  1 14:07:15 2026,264500000,EM_ANDAMENTO,82iY,6b08563d
Thu Jan  1 14:07:17 2026,265000000,EM_ANDAMENTO,6z9punzTR,490886f5
Thu Jan  1 14:07:18 2026,265500000,EM_ANDAMENTO,j9fqoqQ,16902fdb
Thu Jan  1 14:07:20 2026,266000000,EM_ANDAMENTO,1as,1c959717
Thu Jan  1 14:07:21 2026,266500000,EM_ANDAMENTO,WM3N3IF6mKWh,109b5b8e
Thu Jan  1 14:07:23 2026,267000000,EM_ANDAMENTO,vvdDr1,0cbda533
Thu Jan  1 14:07:24 2026,267500000,EM_ANDAMENTO,sF8VvBj,5de57ca3
Thu Jan  1 14:07:26 2026,268000000,EM_ANDAMENTO,WVWg1WQy,bcb0c020
Thu Jan  1 14:07:27 2026,268500000,EM_ANDAMENTO,HYn7MvggcPhl,a7c9eb88
Thu Jan  1 14:07:29 2026,269000000,EM_ANDAMENTO,nb6,9b6a09dc
Thu Jan  1 14:07:30 2026,269500000,EM_ANDAMENTO,CQq,3dad9efc
Thu Jan  1 14:07:32 2026,270000000,EM_ANDAMENTO,brr3QCsEM,cddeadbc
Thu Jan  1 14:07:33 2026,270500000,EM_ANDAMENTO,WSbaoVCo,4dbfe365
Thu Jan  1 14:07:35 2026,271000000,EM_ANDAMENTO,lPRDweVs1,89db6d83
Thu Jan  1 14:07:36 2026,271500000,EM_ANDAMENTO,y,4cccd98d
Thu Jan  1 14:07:38 2026,272000000,EM_ANDAMENTO,QPm,9a3e38c5
Thu Jan  1 14:07:39 2026,272500000,EM_ANDAMENTO,AMv,ae19b655
Thu Jan  1 14:07:41 2026,273000000,EM_ANDAMENTO,dKJxpJ9v4xK,eb585f13
Thu Jan  1 14:07:43 2026,273500000,EM_ANDAMENTO,A9BLurEg10h,0b40b171
Thu Jan  1 14:07:44 2026,274000000,EM_ANDAMENTO,p5p,4498895c
Thu Jan  1 14:07:46 2026,274500000,EM_ANDAMENTO,tgL,80afde05
Thu Jan  1 14:07:47 2026,275000000,EM_ANDAMENTO,FmQbCv5Dv0,2d1eb861
Thu Jan  1 14:07:49 2026,275500000,EM_ANDAMENTO,sxL9,b118e94d
Thu Jan  1 14:07:50 2026,276000000,EM_ANDAMENTO,SLqqUC,e11a2e4a
Thu Jan  1 14:07:52 2026,276500000,EM_ANDAMENTO,qMni,0907e371
Thu Jan  1 14:07:53 2026,277000000,EM_ANDAMENTO,t12H,dc8d8b51
Thu Jan  1 14:07:55 2026,277500000,EM_ANDAMENTO,RDZDcUcK1,b8193e27
Thu Jan  1 14:07:56 2026,278000000,EM_ANDAMENTO,hQVbuQw9pPe,158fe47f
Thu Jan  1 14:07:58 2026,278500000,EM_ANDAMENTO,oefQhfkF5TSf,31bb2817
Thu Jan  1 14:07:59 2026,279000000,EM_ANDAMENTO,GR8hQ,c2ae7104
Thu Jan  1 14:08:01 2026,279500000,EM_ANDAMENTO,ls96a2MJnOK,0d4fcd83
Thu Jan  1 14:08:02 2026,280000000,EM_ANDAMENTO,VwZJ,e53c70ca
Thu Jan  1 14:08:04 2026,280500000,EM_ANDAMENTO,oKts,8e624320
Thu Jan  1 14:08:05 2026,281000000,EM_ANDAMENTO,fjgga,95df1a26
Thu Jan  1 14:08:07 2026,281500000,EM_ANDAMENTO,rHiEUtl,2ec670e7
Thu Jan  1 14:08:08 2026,282000000,EM_ANDAMENTO,bDXRXkAoWl,231a2638
Thu Jan  1 14:08:10 2026,282500000,EM_ANDAMENTO,JCai6,cfc42658
Thu Jan  1 14:08:11 2026,283000000,EM_ANDAMENTO,SMTM,91178ae8
Thu Jan  1 14:08:13 2026,283500000,EM_ANDAMENTO,5,b485d77f
Thu Jan  1 14:08:14 2026,284000000,EM_ANDAMENTO,CTW6,a4230704
Thu Jan  1 14:08:16 2026,284500000,EM_ANDAMENTO,c,a5c1009b
Thu Jan  1 14:08:17 2026,285000000,EM_ANDAMENTO,b,f0ffa343
Thu Jan  1 14:08:19 2026,285500000,EM_ANDAMENTO,w,1e332829
Thu Jan  1 14:08:21 2026,286000000,EM_ANDAMENTO,qTVzy0K1AQ,5cbbf598
Thu Jan  1 14:08:22 2026,286500000,EM_ANDAMENTO,XewA,3409cac7
Thu Jan  1 14:08:24 2026,287000000,EM_ANDAMENTO,ChU2T8Abxm,2683b886
Thu Jan  1 14:08:25 2026,287500000,EM_ANDAMENTO,Lyqwl,b27f21b6
Thu Jan  1 14:08:27 2026,288000000,EM_ANDAMENTO,n,68f8ea7d
Thu Jan  1 14:08:28 2026,288500000,EM_ANDAMENTO,p4GS,28c5b96b
Thu Jan  1 14:08:30 2026,289000000,EM_ANDAMENTO,tC7NRtz,f54085fd
Thu Jan  1 14:08:31 2026,289500000,EM_ANDAMENTO,7fOPJ1qmEOAG,f33568e6
Thu Jan  1 14:08:33 2026,290000000,EM_ANDAMENTO,Xx4AO,6e62fdeb
Thu Jan  1 14:08:34 2026,290500000,EM_ANDAMENTO,6bhC,6c5601c2
Thu Jan  1 14:08:36 2026,291000000,EM_ANDAMENTO,RJSL,865a5152
Thu Jan  1 14:08:37 2026,291500000,EM_ANDAMENTO,Xg8t5HZ5DUH,a2e12d38
Thu Jan  1 14:08:39 2026,292000000,EM_ANDAMENTO,BJbg3IPU,e3f4a9f1
